date,ip_total,ip_manufacturing,ip_durable_mfg,ip_nondurable_mfg,ip_mining,ip_utilities,ip_electric_power,ip_natural_gas,ip_consumer_goods,ip_consumer_durable,ip_consumer_nondurable,ip_business_equipment,ip_construction_supplies,ip_business_supplies,ip_materials,ip_durable_materials,ip_nondurable_materials,ip_energy_materials,ip_wood_products,ip_nonmetallic_minerals,ip_primary_metals,ip_fabricated_metals,ip_machinery,ip_computer_electronic,ip_computer,ip_communications_equipment,ip_semiconductors,ip_electrical_equipment,ip_motor_vehicles,ip_aerospace,ip_furniture,ip_misc_durables,ip_food_tobacco,ip_textile_mills,ip_apparel_leather,ip_paper,ip_printing,ip_petroleum_coal,ip_chemicals,ip_plastics_rubber,cu_total,cu_manufacturing,cu_durable_mfg,cu_nondurable_mfg,cu_mining,cu_utilities,cu_electric_power,cu_natural_gas,cu_wood_products,cu_nonmetallic_minerals,cu_primary_metals,cu_fabricated_metals,cu_machinery,cu_computer_electronic,cu_computer,cu_communications_equipment,cu_semiconductors,cu_electrical_equipment,cu_motor_vehicles,cu_aerospace,cu_furniture,cu_misc_durables,cu_food_tobacco,cu_textile_mills,cu_apparel_leather,cu_paper,cu_printing,cu_petroleum_coal,cu_chemicals,cu_plastics_rubber
1986-03-31,54.8728,51.2686,35.4683,81.781,86.8338,60.5103,58.2272,75.9579,72.0798,51.8556,81.1141,33.6802,76.6464,62.7554,46.9374,28.7724,88.3905,69.006,87.7206,89.9341,87.6387,78.7107,72.9971,2.8452,1.6627,4.7581,0.1651,94.9776,45.093,73.6493,95.0163,52.8162,76.6256,180.0424,623.7755,105.1661,111.7542,67.9659,69.4499,57.8288,78.2817,77.6472,75.5282,80.8023,79.2718,79.479,81.2835,71.0883,82.6634,76.9923,69.8132,74.2729,71.2575,77.5818,74.887,73.8042,72.6463,79.7631,80.5577,73.2534,76.8481,73.6353,82.5411,82.4013,79.6542,89.2042,83.2791,79.3838,74.3842,85.1464
1986-04-30,54.935,51.3999,35.4932,82.2013,83.927,60.8579,59.031,73.2961,72.5688,51.8112,81.8974,33.4629,77.3865,63.3536,46.8582,28.8105,88.6824,68.3734,88.6296,91.5458,88.3499,78.6524,72.5462,2.852,1.6379,4.7989,0.1682,96.1407,44.2005,74.2486,95.6081,52.9895,77.2095,178.8229,622.2776,105.3473,113.5419,69.7281,70.1746,56.7776,78.2697,77.7911,75.5088,81.1834,76.4328,79.8109,82.2473,68.5447,83.323,78.3381,70.8035,74.2508,70.9149,77.4954,73.4968,74.7584,72.6681,80.7939,78.5595,73.6685,77.2287,73.8329,83.1281,81.8254,79.6873,89.2218,84.434,81.6635,75.1434,83.3136
1986-05-31,55.0399,51.4608,35.4191,82.6699,83.4422,61.5711,59.4632,75.8905,72.9635,51.9063,82.4525,33.4082,77.8399,63.7993,46.8695,28.6713,89.0289,68.6503,89.1463,91.5377,86.6817,78.6214,72.2367,2.8611,1.6665,4.8136,0.168,95.5742,43.866,74.2983,96.2142,52.9987,77.1258,180.1207,619.2763,104.8596,113.1387,72.0392,71.4458,57.2511,78.3224,77.8281,75.2786,81.6114,75.8665,80.6206,82.6931,70.9142,83.58,78.2889,69.8875,74.2575,70.7116,77.4746,74.4842,75.2992,72.8754,80.3923,77.5568,73.5425,77.6212,73.812,82.9992,82.4013,79.5206,88.6563,83.9738,84.5648,76.4887,83.7364
1986-06-30,54.826,51.2605,35.2077,82.5819,82.3072,61.9348,59.7552,76.7392,72.9584,52.5082,82.0903,33.0662,77.0315,64.1818,46.6184,28.4053,89.5297,68.0326,88.9577,91.7242,82.8252,77.9644,71.5958,2.8061,1.6634,4.394,0.1643,94.9275,44.8788,74.084,98.6223,52.8483,76.7941,180.3715,615.605,107.6045,114.121,69.5245,71.0647,57.3027,77.9238,77.4647,74.7511,81.4857,74.7812,80.9711,82.9453,71.6478,83.1347,78.3941,67.1783,73.673,70.1809,75.7049,73.9803,68.9918,70.2401,79.9394,78.9239,73.162,79.4633,73.5702,82.6054,82.4961,79.256,90.8042,84.5511,81.7555,76.063,83.5463
1986-07-31,55.167,51.5447,35.5165,82.6775,81.9639,63.0526,61.1416,76.0521,73.4108,53.1696,82.4017,33.3041,77.4509,64.2888,46.952,28.6831,89.3409,68.8135,88.5937,90.3152,84.7308,78.2442,71.1674,2.9137,1.6892,4.9279,0.1744,94.9743,44.9902,74.5087,98.7333,53.0885,76.9876,181.8606,612.6,105.817,114.9602,68.737,71.2835,57.9507,78.3151,77.8238,75.3166,81.5343,74.4974,82.307,84.7181,70.9455,82.4798,77.1217,69.1181,73.9711,69.8504,78.2885,74.6494,77.605,74.0666,80.082,78.6965,73.4208,79.4488,73.8657,82.7768,83.153,79.0591,89.1133,85.0249,80.9131,76.2754,84.2232
1986-08-31,55.0726,51.6894,35.5221,83.2075,81.2097,61.5011,59.6031,74.4075,73.3466,53.3805,82.178,33.2892,78.2415,64.3441,46.752,28.6744,90.333,67.2746,91.7645,91.9509,82.5553,77.8259,70.8784,2.9382,1.7019,4.9057,0.1786,94.4852,44.246,75.6466,99.2039,52.926,76.3493,184.3415,617.013,108.5571,116.2227,70.0924,71.8539,58.815,78.0871,77.9567,75.2206,82.0003,73.9233,80.1621,82.4443,69.3499,85.0489,78.4306,67.7056,73.604,69.6453,78.5716,74.5579,77.4001,74.4039,79.7793,76.9811,74.387,79.7165,73.5836,82.0524,84.2557,79.8016,91.2235,85.8053,82.5235,76.8566,85.197
1986-09-30,55.2237,51.8327,35.7018,83.1801,80.575,62.095,60.1743,75.149,73.4682,53.848,82.0912,33.3741,78.3359,64.4862,46.9354,28.9411,89.8884,67.5585,92.3109,92.2014,82.9866,78.1262,70.2096,2.9561,1.7063,4.9989,0.1824,94.3394,45.647,75.5975,99.7646,52.8552,75.7489,186.2042,613.4777,107.143,117.0353,69.4315,72.4469,59.3635,78.204,78.0698,75.4726,81.9042,73.5285,80.8182,83.0968,69.977,85.1226,78.5367,68.398,73.9094,69.054,78.6151,73.9104,78.9181,74.9036,79.7684,78.9952,74.1924,80.0465,73.4059,81.3666,85.066,79.498,89.8328,86.2414,81.6839,77.4531,85.689
1986-10-31,55.4589,52.0297,35.6901,83.9608,81.1002,62.4936,61.0269,72.4285,73.7585,53.8591,82.5343,33.2833,78.3339,64.8753,47.2064,28.9838,91.0505,67.9317,92.7079,91.0123,83.5271,77.9914,70.0012,2.9761,1.7235,5.0096,0.1838,95.1265,44.5812,76.1675,100.8608,53.3018,76.6264,188.0779,611.5854,108.1862,118.6828,68.403,73.2209,60.1524,78.4345,78.2441,75.2972,82.5894,74.2539,81.2215,84.1404,67.3799,85.01,77.3978,69.1561,73.7948,68.9017,78.6392,73.6009,79.0187,74.766,80.5461,76.7415,74.6127,80.7937,73.9174,82.2641,85.8696,79.3873,90.4977,87.2754,80.3346,78.2331,86.4979
1986-11-30,55.6763,52.2187,35.814,84.2831,82.0814,62.5286,60.7142,74.8496,74.2559,54.6108,82.862,33.2791,78.5195,64.8521,47.4105,29.0978,91.2178,68.4086,93.5521,92.0924,85.5996,77.0478,69.4592,3.0007,1.7555,4.954,0.1881,94.7463,45.098,76.7017,100.3124,53.494,77.1479,192.811,619.6942,108.8209,118.1893,69.846,72.4729,60.8707,78.6327,78.386,75.3842,82.8082,75.4523,81.155,83.5817,69.5637,85.2643,78.1691,71.1608,72.906,68.4067,78.7054,73.6851,77.9522,74.9489,80.3325,77.2231,75.005,80.2113,74.0434,82.7741,87.9646,80.5573,90.8143,86.7173,81.8052,77.3772,87.1711
1986-12-31,56.2078,52.7381,36.1947,85.0429,82.1246,63.4052,61.2912,77.7886,75.0196,55.6435,83.4369,33.6504,79.0512,65.7778,47.8078,29.3481,92.3259,68.7281,93.1056,93.8285,83.112,77.9502,69.7504,3.0616,1.7983,5.0886,0.194,96.9592,46.2849,76.6021,100.2156,54.4365,77.942,193.6165,623.217,108.8306,120.3274,70.359,73.143,61.6429,79.2674,79.0042,75.9889,83.4423,75.8307,82.1834,84.253,72.2218,84.3143,79.4754,69.3414,73.7553,68.7188,79.6452,73.9912,79.7572,76.1287,82.3132,78.847,74.7867,79.9809,75.1741,83.5712,88.2537,81.1151,90.6077,88.0716,82.1056,78.0267,87.8882
1987-01-31,55.9911,52.5393,36.1224,84.5196,82.8434,62.4935,60.3596,77.0071,74.2019,55.1907,82.4371,33.6833,79.8327,65.2692,47.709,29.2827,91.6947,68.8909,95.0035,94.9709,80.5884,77.4826,68.8017,3.0917,1.8348,5.2076,0.1982,93.4188,46.7074,76.6094,101.0455,54.3713,76.6025,194.3923,619.2341,106.478,118.5567,71.2529,73.6114,61.9056,78.8411,78.5301,75.6224,82.8053,76.8665,80.8979,82.8561,71.421,85.4989,80.2581,67.4464,73.3002,67.7965,79.6991,73.806,81.1809,76.7778,79.4006,79.1674,74.6829,80.479,74.8797,82.0764,88.5164,80.6789,88.4402,86.549,82.7754,78.4545,87.8479
1987-02-28,56.7373,53.3257,36.7988,85.3571,82.9155,63.0977,60.883,78.1615,75.1931,56.1894,83.383,34.447,81.4284,65.8532,48.2987,29.9196,92.6542,68.9441,95.9616,95.9279,84.8358,78.1612,70.3525,3.1243,1.9011,5.2435,0.2016,94.1832,48.986,77.1927,102.5659,54.4518,77.6402,197.233,624.1639,107.9541,118.8981,70.5593,74.0352,63.0448,79.7613,79.5109,76.8018,83.4889,77.3092,81.5783,83.4611,72.4123,85.8244,80.8672,71.1965,73.922,69.3262,79.7397,74.5738,81.1794,77.2715,80.1355,82.623,75.1506,81.5133,74.7562,83.1242,89.7045,81.3916,89.4555,86.5551,81.5359,78.8257,89.0169
1987-03-31,56.8136,53.342,36.7656,85.5211,82.5588,63.7663,61.5521,78.8069,75.3597,55.9421,83.788,34.4075,81.0761,66.2168,48.3633,29.9637,92.5098,69.1986,96.4794,94.8423,86.0907,78.4221,70.0334,3.1372,1.9102,5.1785,0.2034,94.9679,47.8475,77.2692,103.3652,54.8256,77.8329,198.1747,619.2332,106.5494,119.7149,71.0301,74.4464,63.413,79.732,79.3283,76.4818,83.5019,77.3534,82.3427,84.2665,72.9269,85.7503,79.7453,72.4216,74.1427,69.0049,79.2121,72.9135,79.5151,76.2356,80.88,80.3228,75.1345,81.9624,75.0072,83.2619,90.0148,80.8069,88.0861,86.8924,81.5929,79.1756,89.0653
1987-04-30,57.185,53.6696,36.9835,86.0696,83.1728,64.3884,62.1723,79.4229,75.2746,55.6079,83.8536,34.7042,81.5048,66.9375,48.8391,30.2342,93.6682,69.783,95.5994,96.9064,88.5722,79.0872,70.7713,3.1717,1.9986,5.2158,0.2062,95.1607,47.2051,77.2769,103.116,55.3225,77.571,197.2686,616.6241,109.103,120.9747,72.3997,75.3087,64.0524,80.1127,79.5996,76.6742,83.8817,78.3048,83.0481,85.0047,73.4098,84.4447,81.2658,74.661,74.7417,69.7189,79.1848,74.1162,79.3413,76.7579,81.1118,78.8932,75.0631,81.5744,75.4024,82.91,89.4757,80.5147,89.9913,87.5392,82.6365,79.9986,89.4739
1987-05-31,57.5424,54.0494,37.176,86.8927,82.9381,64.8527,63.2368,75.558,75.8585,56.0292,84.5096,34.998,82.1389,67.7158,49.0431,30.3728,94.298,69.8614,98.4258,96.8414,89.4512,79.2076,71.8574,3.2258,2.0647,5.1697,0.212,95.1763,46.222,77.1836,104.1793,55.8949,78.5307,199.5689,625.5474,109.3673,122.7012,72.6661,75.5436,65.3451,80.4695,79.9425,76.8085,84.5218,78.4342,83.5494,86.3472,69.7506,86.4334,80.9981,75.5401,74.8255,70.7749,79.5969,74.3192,77.8372,77.044,81.1852,76.9301,74.9053,82.2205,75.8821,83.8607,90.3806,81.7251,90.0058,88.5143,82.3933,80.1505,90.7724
1987-06-30,57.8502,54.2571,37.3153,87.2367,83.7121,65.5884,63.7752,77.7051,76.0614,55.4991,85.1363,35.2239,82.3251,68.072,49.4106,30.5665,94.7713,70.6542,98.9533,95.4824,92.1777,79.4493,72.3443,3.2786,2.1387,5.249,0.2157,97.0093,45.1492,76.8468,103.5136,56.2747,78.4275,201.2024,625.0407,110.1202,125.6327,72.7914,76.2254,64.5817,80.7548,80.0308,76.8341,84.6922,79.4816,84.3984,86.9661,71.6387,86.4305,79.6585,77.9756,75.0263,71.2442,79.9405,74.6927,78.1717,77.505,82.8039,74.8586,74.5237,81.5015,76.0887,83.6738,90.9727,81.7046,90.4229,90.3508,81.9892,80.7742,89.2099
1987-07-31,58.2421,54.68,37.4532,88.3889,84.0055,65.7052,63.747,78.8738,76.5884,55.4098,86.0044,35.523,82.6906,68.5545,49.7347,30.7415,96.2323,70.6089,100.5928,97.2664,90.7424,79.4594,72.4978,3.3342,2.1832,5.3707,0.2217,96.2224,44.6868,76.9075,105.6481,56.6918,78.8883,203.539,632.6556,111.4477,126.0132,73.7587,78.1632,65.3895,81.1593,80.4443,76.8686,85.6473,80.0228,84.4498,86.8089,72.6165,87.451,80.9557,76.8882,75.0143,71.3931,80.3449,74.0211,79.0905,77.9986,82.1814,73.8418,74.5411,82.9897,76.3464,84.0883,91.8754,82.7503,91.3124,90.3568,82.5505,82.7277,89.8295
1987-08-31,58.6784,54.9742,37.8327,88.315,85.8501,66.5763,64.614,79.7577,76.9736,55.9305,86.2943,36.028,83.305,68.7859,50.117,31.0864,96.018,71.4528,100.6638,95.1785,93.3543,79.7633,73.3247,3.3804,2.3118,5.3644,0.2233,97.4077,44.96,78.0843,106.9991,57.6643,78.8567,206.5816,630.3483,110.387,125.9385,73.272,78.2518,65.1358,81.6305,80.6814,77.416,85.418,81.992,85.4672,87.8638,73.3246,87.1698,79.0514,79.2351,75.2889,72.2181,80.533,76.1948,78.1134,78.5793,83.2408,74.0775,75.653,83.8643,77.3568,83.9786,93.0905,82.507,90.2475,90.053,81.523,82.7253,89.0057
1987-09-30,58.9088,55.3734,38.207,88.6499,86.2036,65.1664,63.0484,79.5257,76.7806,56.4577,85.6871,36.5954,83.781,69.1028,50.3307,31.2662,96.6237,71.4504,97.7271,97.1065,94.4146,80.1134,73.8134,3.435,2.3666,5.5619,0.2274,97.028,46.0159,78.4077,107.3874,58.871,78.6083,205.2201,628.3683,111.4115,125.6932,74.4705,79.2164,65.489,81.8226,81.0888,77.9732,85.5914,82.4954,83.5528,85.6059,73.0006,84.3622,80.5073,80.2758,75.6183,72.7257,80.9513,75.9612,80.0962,79.2036,82.9628,75.6361,75.9511,83.9918,78.6877,83.6401,92.3186,82.3169,90.8884,89.6492,82.421,83.6516,89.0347
1987-10-31,59.7008,56.237,39.1115,89.0913,86.9473,65.8092,63.1062,84.5045,78.0867,58.2435,86.6632,37.3356,84.7942,69.5541,50.9706,32.0678,96.764,71.7536,99.0915,98.0186,99.3237,81.7202,75.5011,3.4955,2.4086,5.6945,0.2317,98.9694,48.8663,78.464,107.4203,59.8991,79.6457,206.8445,634.4945,110.4316,127.9792,74.6596,78.7753,66.2037,82.8037,82.1936,79.6337,85.8753,83.3363,84.2658,85.5474,77.4474,85.337,81.1437,84.6052,77.1471,74.433,81.5441,75.4498,81.1289,79.5403,84.6716,80.1727,76.0036,83.8526,79.7904,84.6711,92.8896,83.2018,89.8941,91.0717,82.2617,83.0967,89.5757
1987-11-30,59.9956,56.5225,39.284,89.6217,87.4546,65.8382,63.5955,81.101,78.1046,58.1521,86.7428,37.5772,84.7856,69.5202,51.4471,32.4087,97.691,72.263,99.7156,97.5759,100.9843,82.1978,76.314,3.5215,2.45,5.7667,0.232,98.7826,48.5263,78.6689,107.4949,60.2091,79.9514,205.278,636.4111,111.8692,126.8299,74.628,79.7776,66.9262,83.1057,82.473,79.8293,86.2537,83.9233,84.185,86.0644,74.2042,85.7323,80.6863,86.1845,77.6242,75.2977,81.3827,75.087,81.3224,79.1865,84.5629,79.513,76.2138,83.7594,79.9548,84.9257,92.0285,83.5494,90.8668,90.0746,81.9368,84.0669,90.1485
1987-12-31,60.3246,56.9233,39.6222,90.0768,87.5767,65.8419,63.5808,81.2501,78.2865,57.6985,87.284,38.015,85.5304,69.6928,51.7389,32.7253,98.5115,72.0115,97.5725,98.4075,106.5815,82.2172,78.2807,3.5612,2.5136,5.9381,0.2356,98.6417,47.2795,80.186,107.7072,60.6195,80.2764,204.5926,635.4486,114.4185,126.978,76.2853,79.8997,67.2308,83.4671,82.9421,80.3904,86.5692,84.12,84.0643,85.89,74.2116,83.8066,81.3104,91.1408,77.6824,77.3213,81.602,75.573,82.9375,79.9397,84.4964,77.4133,77.7087,83.7874,80.2753,85.2032,91.5656,83.533,92.7353,90.0277,83.544,84.1105,90.1837
1988-01-31,60.309,56.7743,39.5578,89.7224,86.3706,67.6415,65.1891,84.4586,78.5776,57.3925,87.9073,38.0604,83.9976,69.9488,51.5529,32.6416,97.3431,72.2441,98.377,96.5753,102.0667,82.9748,77.0429,3.5773,2.4975,5.9257,0.2354,100.1829,46.8834,82.2211,105.7048,61.2686,80.0636,203.9762,634.4665,110.6026,127.3926,75.7318,80.2944,66.7055,83.3646,82.6328,80.1656,86.117,83.0168,86.2254,87.8955,77.0032,84.465,79.7611,87.4558,78.4517,76.198,81.3568,73.8697,82.0299,78.7791,85.8647,76.7482,79.7201,82.1088,80.9336,84.9127,91.1365,83.528,89.4457,90.196,82.8139,84.4413,89.1374
1988-02-29,60.6122,56.9799,39.6541,90.1863,86.6724,69.0483,66.5829,85.9357,78.9401,57.3354,88.4966,38.3626,84.8405,70.445,51.8036,32.6545,97.9271,73.0252,99.2556,99.0536,101.588,82.9842,77.1057,3.58,2.5228,5.9648,0.2359,101.079,47.4481,81.3618,104.6951,61.6797,80.5454,203.4572,632.8076,114.6565,129.1988,76.125,79.9732,66.598,83.7161,82.8611,80.2954,86.4616,83.3655,87.8688,89.5947,78.2034,85.2277,81.797,87.2188,78.5262,76.3748,80.8823,73.6256,81.8077,78.477,86.6867,77.6936,78.9379,81.218,81.2977,85.361,90.7527,83.447,92.5355,91.3734,83.2059,84.0167,88.6803
1988-03-31,60.7452,57.1539,39.8624,90.2029,87.3376,68.7828,66.4319,84.8115,78.8198,57.7474,88.0755,38.7813,85.181,70.3679,51.9775,32.7641,98.236,73.2872,98.264,99.7355,102.1462,83.2305,78.5242,3.6122,2.5971,6.0809,0.2355,100.3438,48.0717,80.1828,104.9332,62.1084,80.2951,201.7749,632.8956,114.9774,126.9518,77.0365,80.4113,66.9428,83.8432,83.0612,80.6773,86.3852,84.0666,87.3719,89.2029,77.0315,84.419,82.3718,87.8674,78.8352,77.9102,81.1421,74.999,82.6891,78.9084,86.1144,78.768,77.856,81.3082,81.7039,85.0353,89.8529,83.6095,92.6042,89.7073,84.2478,84.3854,88.8488
1988-04-30,61.108,57.6925,40.3187,90.8154,86.9659,68.0365,66.0036,81.6492,79.4719,59.0795,88.3169,39.2251,84.8819,70.4435,52.3131,33.1891,98.8024,73.0568,98.9453,99.2542,102.0402,83.4609,79.6763,3.6507,2.6471,6.2414,0.237,100.2084,50.4644,80.3743,104.8736,62.8442,80.5076,202.6262,629.5013,114.76,128.6604,76.6818,81.7989,67.5347,84.2967,83.8062,81.5829,86.886,83.7747,86.2582,88.433,74.013,85.074,82.0046,87.9361,79.1367,79.196,81.6046,75.8486,84.2106,79.5294,86.0596,82.7701,78.1153,81.179,82.529,85.2017,90.0835,83.3232,92.2392,90.8564,83.9824,85.7419,89.3617
1988-05-31,60.9843,57.561,40.4372,89.993,87.6755,67.8047,65.2074,85.8011,79.0326,59.0562,87.6557,39.3895,84.9973,69.8524,52.2844,33.3444,97.7242,73.2027,100.2508,98.9293,103.5923,83.506,78.6671,3.6624,2.6593,6.3591,0.2397,101.5741,50.9516,81.1099,104.142,62.5939,80.4478,200.1912,620.2501,112.0878,127.1675,74.9717,81.0309,67.3987,84.084,83.586,81.8188,86.0174,84.5404,85.7898,87.1667,77.6196,86.2798,81.7783,89.4191,79.2663,78.3394,81.5153,75.7756,85.1795,79.843,87.2975,83.6676,78.9147,80.5382,82.0674,85.08,88.8541,82.2689,89.9049,89.7576,82.2891,84.8267,88.9197
1988-06-30,61.1615,57.7032,40.536,90.2185,87.4987,68.711,66.4743,83.8768,79.0441,59.3384,87.5131,39.7159,84.3759,70.0915,52.5233,33.332,98.4743,73.893,96.9196,98.387,101.4328,84.0365,79.493,3.6944,2.7019,6.4067,0.2427,101.0795,51.4343,81.3025,104.1026,62.8812,80.5849,199.5098,615.2333,114.6372,125.696,74.3833,81.4093,67.6272,84.288,83.7665,82.0221,86.1508,84.4746,86.7499,88.6499,75.7227,83.4942,81.3785,87.6752,79.8569,79.3112,81.9095,76.6996,85.2385,80.3868,86.9386,84.5666,79.1968,80.4389,82.3131,85.1659,88.4043,81.7812,91.7577,88.6822,81.8683,85.0971,88.9602
1988-07-31,61.171,57.6841,40.37,90.6303,87.2238,69.374,67.2968,83.2753,78.9992,58.0394,88.1755,39.3693,84.3748,70.3742,52.5893,33.3663,98.7029,73.9351,96.3629,97.4048,104.0781,84.5291,80.1771,3.7224,2.7329,6.4305,0.2455,100.7551,47.7006,82.3411,103.1135,62.859,81.601,195.7173,613.4075,113.9285,127.1795,74.5967,81.9715,67.5864,84.2603,83.7112,81.6901,86.4608,84.3403,87.391,89.5297,75.024,83.0843,80.615,90.0563,80.4078,80.1397,82.2361,77.3941,85.0134,80.7412,86.7252,78.5242,80.3127,79.61,82.1499,86.1832,86.5788,81.7214,91.0003,89.6933,82.3597,85.5416,88.6419
1988-08-31,61.4771,57.7733,40.4566,90.7011,87.4058,71.7929,69.7745,85.1548,79.5161,58.4309,88.745,39.5366,83.8729,70.97,52.868,33.3879,98.9425,75.1184,95.0282,98.3674,103.0528,83.7893,81.4117,3.723,2.7346,6.5191,0.2485,100.2747,48.9183,81.7806,102.4936,62.6606,81.3,197.1586,609.6855,114.4403,129.0558,75.4055,81.9016,67.5644,84.6355,83.8054,81.8627,86.439,84.6737,90.2277,92.5975,76.5579,81.9826,81.4557,89.2309,79.7773,81.5128,81.9635,77.312,85.6586,81.0104,86.3747,80.6159,79.8763,79.0676,81.7456,85.8064,87.0689,81.4114,91.2191,90.9754,83.5241,85.3066,88.3353
1988-09-30,61.2785,57.9542,40.8345,90.261,86.302,68.4994,66.495,81.8622,79.0184,59.5011,87.3774,39.9343,84.1438,70.4426,52.6211,33.6625,98.8366,72.9501,96.8269,98.6298,104.9097,84.1182,81.3858,3.7374,2.7626,6.4823,0.2501,101.1058,50.9728,81.5276,104.0764,62.564,80.5031,197.9149,605.7422,115.4192,127.6859,73.8899,81.4554,67.9813,84.308,84.0206,82.6127,85.9216,83.7821,85.8815,88.0252,73.445,83.5596,81.7081,90.8682,80.1517,81.6124,81.9937,77.9942,84.6639,81.0231,87.1499,84.0731,79.7442,80.2221,81.4583,84.9031,87.2539,81.0705,91.8093,89.9587,82.111,84.6603,88.5805
1988-10-31,61.5488,58.1951,41.0055,90.6335,86.4662,68.967,66.5463,85.5493,79.6343,60.1048,87.9785,40.1863,84.4847,70.7445,52.7437,33.8036,99.2539,72.7562,97.3752,98.9579,103.3151,84.0983,82.7196,3.734,2.8028,6.4568,0.2522,102.4912,51.481,82.5985,103.2821,62.2911,81.1659,198.994,602.3934,114.3146,128.416,75.0285,81.7672,68.4772,84.6144,84.3073,82.9277,86.167,84.1344,86.2535,87.8712,76.5944,84.0315,82.0031,89.4834,80.1792,83.0617,81.6186,79.0051,83.8206,81.2368,88.3981,84.9564,80.911,79.54,80.9216,85.5342,87.5791,80.8065,90.7447,90.4069,83.635,84.7811,88.8983
1988-11-30,61.7049,58.4263,41.3114,90.5822,86.4833,68.6153,66.3083,84.3307,79.7898,60.8459,87.7958,40.2835,84.8812,70.8366,52.919,34.1236,99.2292,72.5508,96.8565,98.3778,104.8665,84.5647,83.0672,3.7415,2.7711,6.414,0.2561,103.2045,52.8617,83.332,103.1676,62.532,80.811,197.342,602.6452,114.9486,127.9767,74.6243,81.782,69.2173,84.7506,84.5621,83.4955,85.9969,84.353,85.5958,87.3347,75.3492,83.5552,81.5314,90.7912,80.6536,83.5047,81.4633,77.9596,82.7499,80.8898,89.0602,87.2474,81.7501,79.3767,81.0285,85.0865,86.7022,81.022,91.0647,90.0131,83.4235,84.5728,89.4971
1988-12-31,61.9851,58.704,41.4252,91.2522,86.3878,69.0272,66.9449,82.9976,80.2032,61.552,88.0278,40.4414,84.8696,71.1164,53.1809,34.1662,99.9734,73.1633,99.3135,98.6937,104.3916,84.4097,83.1597,3.7451,2.7737,6.3856,0.2592,101.9405,53.7035,83.6069,103.1415,62.8017,81.1876,198.7874,602.1912,116.437,127.9207,76.2115,82.6634,69.4567,85.0433,84.8659,83.6535,86.4987,84.4654,85.8876,87.95,74.0098,85.6179,81.7879,90.3149,80.5174,83.6722,81.2018,77.8288,81.8552,80.7871,88.0076,88.6127,82.1373,79.2757,81.1475,85.4024,87.1869,81.1372,92.0635,89.8694,85.417,85.2408,89.4145
1989-01-31,62.1677,59.2071,41.9649,91.5032,86.1922,66.7146,64.9565,78.2624,80.247,62.9458,87.3002,40.8354,86.4304,71.0473,53.3279,34.6445,100.2473,72.0269,100.2239,100.3876,109.4688,85.0396,84.706,3.7529,2.7871,6.4424,0.2566,102.4481,54.6748,84.3792,104.2161,63.0403,81.0359,204.5666,606.6267,116.9189,127.9648,76.4471,82.6115,70.1026,85.1871,85.4753,84.6477,86.5898,84.4799,82.7934,85.1228,69.6517,86.318,83.1711,94.6102,81.1113,85.2834,81.0004,77.9338,82.0296,80.23,88.4759,90.1514,83.008,80.0133,81.1997,85.1554,89.5678,81.9051,92.2697,89.7743,85.8718,84.9283,89.8205
1989-02-28,61.8916,58.5994,41.3585,91.0711,84.6239,70.0675,67.7259,85.9889,80.263,62.3109,87.6874,40.6626,84.261,71.2703,52.9534,33.8547,99.6445,73.3584,95.1275,97.9418,100.2923,84.7188,83.3216,3.7324,2.7751,6.4224,0.2548,101.2247,53.8994,85.2362,104.732,63.1823,80.4828,201.3841,597.3786,115.1851,128.3585,74.8524,82.9165,70.3834,84.6881,84.4632,83.3085,86.0216,83.1362,86.7253,88.5296,76.3836,81.8261,81.1106,86.5664,80.7794,83.9391,80.1571,77.2443,81.1923,79.2746,87.4395,88.7695,83.9549,80.3129,81.1005,84.4789,88.0247,80.815,90.7357,89.9004,84.2368,84.9665,89.7208
1989-03-31,62.0508,58.5289,41.165,91.3761,85.3008,71.9293,69.2241,90.5747,80.4029,61.3841,88.4331,40.4655,84.5068,71.9333,53.1671,33.8132,100.5839,73.8591,94.3493,99.8485,103.9774,84.4091,82.4227,3.7009,2.7678,6.3702,0.2532,100.1098,52.3665,85.9676,104.8713,62.3485,80.4045,201.914,596.34,117.6935,128.8495,74.4437,83.3657,70.1375,84.7698,84.208,82.7795,86.1378,83.9861,88.7938,90.2633,80.3114,81.0342,82.6415,89.6082,80.4395,83.063,79.0488,76.5962,79.9203,78.2729,86.4879,86.1059,84.7654,80.3154,79.7284,84.2928,88.108,80.8222,92.5504,90.0698,83.9019,85.1384,88.9214
1989-04-30,62.0289,58.6309,41.379,91.1267,87.002,69.9618,67.4362,87.2953,80.2175,61.828,87.8928,41.0632,84.4753,71.3561,53.0479,33.8453,100.1406,73.494,95.8962,98.2706,103.3601,83.8485,84.2213,3.734,2.771,6.4125,0.2579,99.886,52.1156,88.0319,104.1571,62.9281,80.9268,204.2755,597.6473,115.8139,127.5498,74.2176,82.4233,70.6134,84.59,84.1836,83.0471,85.7214,85.8399,86.1357,87.7177,77.2711,82.22,81.2775,88.9204,79.8434,84.8866,79.2862,76.1459,79.7979,78.4087,86.2989,85.5193,86.873,79.6577,80.1447,84.7271,88.9907,81.1337,90.9231,88.9659,83.7426,83.8844,89.0132
