,cs_national_sa,cs_national_nsa,cs_10city_sa,cs_10city_nsa,cs_20city_sa,cs_20city_nsa,cs_atlanta_sa,cs_atlanta_nsa,cs_boston_sa,cs_boston_nsa,cs_charlotte_sa,cs_charlotte_nsa,cs_chicago_sa,cs_chicago_nsa,cs_cleveland_sa,cs_cleveland_nsa,cs_dallas_sa,cs_dallas_nsa,cs_denver_sa,cs_denver_nsa,cs_detroit_sa,cs_detroit_nsa,cs_las_vegas_sa,cs_las_vegas_nsa,cs_los_angeles_sa,cs_los_angeles_nsa,cs_miami_sa,cs_miami_nsa,cs_minneapolis_sa,cs_minneapolis_nsa,cs_new_york_sa,cs_new_york_nsa,cs_phoenix_sa,cs_phoenix_nsa,cs_portland_sa,cs_portland_nsa,cs_san_diego_sa,cs_san_diego_nsa,cs_san_francisco_sa,cs_san_francisco_nsa,cs_seattle_sa,cs_seattle_nsa,cs_tampa_sa,cs_tampa_nsa,cs_washington_sa,cs_washington_nsa,cs_la_high_sa,cs_la_high_nsa,cs_la_mid_sa,cs_la_mid_nsa,cs_la_low_sa,cs_la_low_nsa,cs_ny_high_sa,cs_ny_high_nsa,cs_ny_mid_sa,cs_ny_mid_nsa,cs_ny_low_sa,cs_ny_low_nsa,cs_sf_high_sa,cs_sf_high_nsa,cs_sf_mid_sa,cs_sf_mid_nsa,cs_sf_low_sa,cs_sf_low_nsa,cs_boston_condo_sa,cs_boston_condo_nsa,cs_chicago_condo_sa,cs_chicago_condo_nsa,cs_la_condo_sa,cs_la_condo_nsa,cs_ny_condo_sa,cs_ny_condo_nsa,cs_sf_condo_sa,cs_sf_condo_nsa,fhfa_national_sa,fhfa_national_nsa,fhfa_new_england_sa,fhfa_new_england_nsa,fhfa_middle_atlantic_sa,fhfa_middle_atlantic_nsa,fhfa_south_atlantic_sa,fhfa_south_atlantic_nsa,fhfa_east_south_central_sa,fhfa_east_south_central_nsa,fhfa_west_south_central_sa,fhfa_west_south_central_nsa,fhfa_east_north_central_sa,fhfa_east_north_central_nsa,fhfa_west_north_central_sa,fhfa_west_north_central_nsa,fhfa_mountain_sa,fhfa_mountain_nsa,fhfa_pacific_sa,fhfa_pacific_nsa,zillow_us,zillow_california,zillow_florida,zillow_texas,zillow_new_york,zillow_washington,zillow_massachusetts,zillow_colorado,zillow_arizona,zillow_nevada,zillow_oregon,zillow_georgia,zillow_north_carolina,zillow_illinois,zillow_pennsylvania,zillow_ohio,zillow_michigan,zillow_virginia
2013-11-01,160.071,159.361,180.426054138493,180.196944446301,166.019802308685,165.803783017931,114.282899571845,113.36839,169.473334787703,168.77527,124.852641600458,124.17246000000002,126.009005687357,125.87361,105.804368393364,105.74307,133.22338587827,132.58258,146.771105259826,146.44378999999998,94.229518128235,94.717274,127.848174938967,128.00173,215.074462250917,214.78954,176.060774845382,176.02266,138.03704544477898,139.0678,172.483830460064,172.71931,144.447346399639,144.8553,160.167149778666,159.91791,194.437154065264,194.15158,181.01785107320703,180.193,160.90611491034,160.1687,154.881270756282,154.69821000000002,204.408191624782,203.7133,210.128196730688,209.48569,216.16184075137295,215.80741,222.446916263633,223.71299,166.688716387716,166.68939,173.605959303198,174.16676,181.172602898105,182.50119,182.026615213752,181.14369,184.134575329614,183.36364,173.464775567838,173.06131000000002,181.695462470882,180.38306,125.784782827153,126.5733,227.873407027644,227.33888,229.019299951862,229.49578,193.32605199982,192.08458,198.89,199.53,200.68,201.77,196.48,197.49,196.74,197.39,188.1,188.48,210.73,210.77,168.63,169.62,205.34,206.35,244.7,244.3,213.84,213.61,180068.17253580145,373081.4396669884,156949.04888194636,149950.6794642243,270461.5269105923,253859.7457656889,327944.6386372899,252480.49394722437,188418.731172977,182858.1931801558,232993.50843128908,140568.2111180924,156822.57651363275,157962.6060380411,161714.10698341773,118454.18648898904,117988.22988250454,235586.98931852248
2013-12-01,160.991,159.279,181.41136085169,180.072305881371,166.916964288607,165.626902156117,114.932348083537,113.34818,170.307288785317,168.65081,125.311149297393,124.06682,126.740447250903,125.29063,105.010886324699,104.20424,134.245455328029,132.83697,147.70336075312,146.25912,95.027842835788,94.596267,128.93359897451,128.52851,216.16528826073895,214.8358,177.999785516847,177.56986,138.581437476284,138.14219,172.82485071815103,171.96073,144.754945619733,144.47524,161.20901617062,159.84176000000002,195.646991625073,193.86813,182.76247512767895,180.54775,161.76073236162202,159.31602,155.906073815889,155.22678,205.91637637218497,204.0607,210.93223742754,209.33108,217.475026455154,216.13315,224.010760787729,223.86131,167.077752557031,165.95353,173.781805813493,173.36952,180.859822888041,181.07715,183.677293093378,181.90899,184.35414382048305,182.36641,175.959581020491,174.59853,181.956040182608,179.44881999999998,127.851875204795,125.96818,228.639332826194,226.38641,226.330294649612,225.50859,195.62353622971295,192.05417,200.1,199.34,200.61,200.18,195.45,195.32,198.21,198.08,189.52,188.89,213.68,212.81,170.29,168.9,205.57,205.04,246.05,244.09,214.99,213.33,181016.05855926295,377643.4987881859,158588.59520724582,150823.72409331668,270929.0210689078,255632.0839160428,329895.96581443667,254034.930499248,189601.45996794445,185041.45383757763,234802.13134791303,141795.72832616742,157063.32589446314,159172.35726153376,161934.58085529972,118531.70071723236,118728.25993106626,236028.61798656257
2014-01-01,161.921,159.366,182.518868201828,179.943738003935,167.856187426237,165.40159273345898,115.438339784989,113.23484,170.235111272487,167.81983,125.493949454283,123.8873,126.580731302314,123.73476,105.571334320634,104.01996,134.810781512412,132.67138,148.619523561016,146.21353,95.261874128614,93.920511,130.61550260096502,129.9307,216.575000007642,214.23174,179.629273645209,178.84846000000002,139.303436566191,137.22536000000002,173.545875602543,171.96688,145.235384385769,144.17831,162.404828813064,159.31105,197.667866051318,194.94189,186.10636739205003,181.52063,162.355736344554,158.08962,157.268410471948,155.79106000000002,206.9668010053,203.31632,211.304851829581,208.34318,219.019565279411,216.99551,223.773362914449,222.77173,167.636115706325,165.93124,174.818999020695,173.60661000000002,180.930543911351,180.16697,188.619237361438,183.63895,185.792660380782,181.36644,178.32623434516998,175.5857,183.170820114201,179.62764,127.072691618989,123.00251000000002,230.147835408013,227.222,230.798137715136,229.59331,197.83379359103,191.56379,201.01,198.91,202.5,200.65,196.3,195.39,198.53,196.67,189.57,188.06,214.0,212.38,170.74,167.58,207.52,204.7,248.86,246.79,216.67,213.65,181843.18550611148,380945.421055576,160149.1654702345,151849.072629119,271330.7156434336,257400.7623210144,331752.34555735457,255337.04487826495,190808.14296973383,186523.8507287406,236489.3942124853,142908.34886838376,157306.8722794756,160052.78881981652,162080.11220746997,118499.56326269812,119471.30418221124,236387.9265209133
2014-02-01,162.518,159.86700000000002,183.187772165617,179.962577799754,168.471669648225,165.35365426349802,115.56384143863998,112.60368,170.46918731380302,166.97599,125.367175932044,123.55438999999998,126.80127357233,122.61173,104.983983375879,102.38274,135.460495839472,133.00006000000002,149.157102380193,146.12771999999998,95.333092402293,93.418381,131.31566332564898,129.85155,218.29555550944,215.2498,180.144258049885,178.5735,139.591086236771,135.9601,173.566620381241,171.29252,145.55394655871,144.09769,163.883342821711,160.60938000000002,199.53351808479,196.96509,187.369414597278,181.91056,163.557219746598,159.04558,156.882518878139,154.63262,207.539024571444,203.45391,212.919018854773,209.42458,220.152025767323,217.4835,227.236412559648,224.93436,167.47372089726002,165.49033,175.149536613822,173.13029,180.74369162013,177.89046000000002,190.521994154582,185.30521,187.63786266028305,182.58086,180.43388060596,176.86654,184.257331239418,179.51683,126.042771893639,121.03737,231.148009313747,228.45131,232.78140369355,231.83357,199.41320279889703,193.80698,201.76,199.94,200.9,198.48,196.0,193.78,199.54,198.46,191.29,189.65,215.1,213.78,170.8,168.11,207.54,205.11,251.02,249.57,218.65,216.41,182725.77547176485,383675.2963536685,161830.96270863432,153006.48031151877,271881.0265161841,259123.3083718667,333412.3364857347,256667.10372539092,192094.4712338604,188012.95488666132,238133.8565646709,144152.57702351795,157809.96179180648,161004.66882200266,162182.05655281016,118612.9299602367,120469.53748485396,236672.19899590683
2014-03-01,163.075,161.181,184.011061923008,181.428642843024,169.183004741208,166.79679364833402,116.391410657813,113.762013875003,171.45226661188102,168.420481361495,125.201170236878,124.169422914353,127.672740720716,123.647749595758,106.337036918028,103.954071776472,136.131220164226,134.5501,150.10326773992202,148.218058605894,96.629162021008,93.748507898863,132.519305218816,131.326639926276,220.090184964392,217.60698997333,182.329311029445,180.99839252839695,141.349345650176,137.23183467985,173.442905269264,170.613406007437,145.965506032025,144.722021768482,165.173365441453,162.653415812915,200.86575410844895,199.408582932686,189.52211967989496,186.69103027171695,164.418868425075,162.049743104772,156.185583579305,154.795101981675,209.10860805764705,205.531033325784,214.20696024481603,211.83870134141895,221.974877738785,220.41089251338295,228.758187200013,226.316680784202,167.72556782714898,165.210917820333,174.894052393652,171.99060388356898,180.826231847715,176.148878808229,192.68040004599095,190.776955123773,188.95084213059505,186.44050416563,184.166291432456,180.43602489395695,186.077311169573,182.411594899177,128.269814689605,123.371888828079,233.245359614321,231.760095115115,234.226948154601,232.306129999495,201.464246692411,199.220121572532,202.3,202.34,204.34,203.96,196.25,195.09,200.48,201.21,190.12,190.64,215.49,216.66,171.35,170.5,208.36,207.97,249.93,249.13,219.51,219.43,183616.62083839867,386157.9631725039,163408.1929684433,154174.10294401902,272891.50011999503,260691.91059973152,334885.5219765534,257932.6785754247,193392.9376606237,189583.1030686352,239752.1800559162,145307.45626609694,158350.58070901272,161833.02521838373,162283.568262357,118763.29336844462,121374.66966414562,237165.2845364234
2014-04-01,163.378,162.957,184.681614250485,183.34425307086,169.926166912861,168.721241641747,116.788131468671,115.880377414215,174.665106756478,173.531595021575,125.496201731047,125.503030352793,128.35535590453998,126.070237191712,106.076656682765,105.000787624633,136.949421852062,136.72981,150.98455042941998,150.595628667924,96.920425367158,94.808111476581,132.761452250489,131.910229421003,220.495524042897,219.540733668346,183.79539698544104,183.010978535052,140.908582380392,138.370641288801,173.317432125995,170.802244705354,146.045148824921,145.378551697693,166.21882276463998,165.251524360778,201.161524246477,200.805327412714,190.586752970714,191.197855352326,165.410929661101,165.718663579881,157.375914156565,156.548331004765,208.248544715826,207.556098249976,214.709991719121,213.704587098804,222.976082553725,222.562599361264,229.390962281927,227.742198504973,167.61534286802402,165.395047931614,174.79749132007703,172.254823493977,180.782474213268,176.925376981384,193.446908674241,195.358729260717,190.399289633936,190.625673208045,188.363785139985,186.833664491917,185.69389362543305,185.033853350679,129.020772757342,126.391379905392,234.60531769326,234.737278460474,234.46796678401,232.576928317519,200.009540604236,201.969393502307,202.93,204.54,202.36,202.68,197.08,197.48,200.5,202.59,191.32,193.16,215.41,217.1,172.32,173.77,209.88,211.47,251.39,253.0,220.64,222.06,184510.8502091324,389185.7201899823,164812.74956088306,155189.06706785227,274067.68260831764,262079.3851877052,336432.7274671574,259385.41095254992,194366.1653316528,191476.81654627743,241343.11674248465,146490.73898549972,158914.81256434202,162679.12421724564,162537.7028827277,119172.787987643,122400.95288008086,237746.13059795677
2014-05-01,163.642,164.669,184.981025216,185.31473686921,170.22906648371298,170.60374455396098,116.482249592678,117.218001657994,174.75745371505295,175.352947858251,126.451281202623,127.191976841606,128.239724664838,127.950402006244,105.796874503876,106.145430652841,137.675155232806,138.54965,151.740792734589,152.58609898812202,96.910051625068,96.128770233111,133.331247852015,133.33227810946198,220.826846690709,221.751634267562,184.816342538849,185.209751828802,140.909852123458,140.236928330007,173.478035986049,172.29292476109902,146.103002346255,145.965571697498,166.365601799347,167.102482566169,201.13975121309505,202.00567298359505,191.59629576853,194.731178029526,165.760135653738,168.100898799591,158.95645091332,159.27158731082702,207.896845457067,209.32157079643503,214.39268934114895,215.459725811844,223.99070527014305,224.847719509922,230.788037760992,231.059501228304,167.797388921421,166.750940815336,174.929553644372,173.59577704480597,181.845791790612,179.906257433904,194.04547706531105,197.90590714302,190.80734318965,193.271663214958,194.1335612347,194.873544129773,185.698313881768,187.67957662298,128.524577534015,128.789542463392,234.51099765164,235.77371237848095,235.70714773584305,234.34642003286203,201.369793227842,204.89464229917,203.35,206.91,205.02,209.1,197.5,200.28,201.36,205.08,191.5,194.96,216.14,219.17,172.05,175.68,209.1,212.7,251.69,255.41,221.3,224.3,185532.1684460384,392416.6515034786,166198.11797738596,156217.20148083448,275465.9386308954,263580.2061563568,338205.5496095104,260950.8191870074,195156.7413678333,193382.38162479107,243139.1849705869,147703.40339005794,159506.84490830704,163552.52080933718,163002.0491354454,119885.97425415332,123417.99425889883,238647.39773002575
2014-06-01,164.051,166.19799999999998,185.360481407011,187.184464421163,170.530546272104,172.29591170903998,116.188392007128,118.415525835205,173.976917008775,176.22933328635898,126.231634377772,127.682520421714,127.859193804315,129.923550737256,104.85010980974,106.559633239715,138.396006768347,140.15289,152.40862797391398,154.392510180704,96.426087407066,97.304714488631,134.424538723422,135.020969419429,221.41309881463,223.396336943638,185.463314727785,186.225475547603,139.836697332428,141.235168179304,174.173846684772,175.075889284316,146.215027323344,146.837002619044,166.939089579979,168.947834340777,201.30693686043705,203.07841583616403,192.027185903734,195.914263193853,166.42867312135098,169.937193618398,159.999316953958,161.16179504851002,207.55435019890496,210.297141103624,214.808793048192,217.04925477541,224.084373067907,225.770339897197,232.48133949303295,233.569222547562,168.093590076295,169.02089425359898,176.25218811442002,176.533649333296,183.48821417522095,184.486399946436,194.79803382410304,198.66775959138303,192.977683663353,196.52416927219105,193.246532951595,196.150915216009,186.459055479212,190.41165081939,127.416274620263,130.201840618425,234.985418721326,236.93762420258705,236.626291551753,236.487981354864,202.194490850492,205.607348610876,204.38,209.27,204.93,210.49,197.96,202.89,202.85,207.62,192.65,196.77,216.94,221.05,172.6,177.93,210.12,215.71,253.39,258.69,222.97,226.59,186437.57393861236,395077.3771185267,167346.17383607264,157261.04576669208,276430.4132925034,264675.7922629104,339566.75121673726,262543.0796895712,195719.67602019044,195566.31695359663,244578.17494773705,148718.72137282905,160007.5885172627,164485.7436043607,163492.8800970949,120650.74051142712,124575.08014106983,239264.8878221213
2014-07-01,164.576,167.123,185.499272771788,188.277448462667,170.639197342956,173.29293482907102,116.211214924322,118.954907429705,173.15313084252102,176.381520154202,126.736724702854,128.20263214937,127.35366934328998,130.975926161734,105.104118786621,107.129349558491,139.094683689329,141.22097,152.930888919913,155.359234803162,96.222550949367,98.124238709835,134.852509553473,135.897096141793,222.033702464183,224.56259255817295,186.11074311605304,187.639429058432,139.371109736687,142.102545474027,174.690701404319,177.01962049806,146.23592626135002,147.252813846341,167.176642197801,170.05693388748998,201.306033875024,203.630574411948,191.655632425343,195.49403977720505,167.06663738662,170.874078927609,160.271090337113,162.004552305283,206.97002104790695,210.4871054924,215.065589200261,218.02731186951095,224.518110472941,226.804519308688,234.363197140877,235.737940175482,168.347594042933,170.624214411486,176.76940847867698,178.612612747923,184.656910980467,187.732715656224,194.754253634049,198.017064361972,192.058773127172,195.961187862147,193.020006252118,196.594162119085,187.321090821412,191.600857910263,126.886525869608,130.914925956541,234.687678177449,237.057976316053,238.518997237755,240.08140956692296,204.601116673727,208.114533445116,205.19,209.99,205.69,211.2,197.73,202.49,203.43,207.96,193.18,196.79,219.18,223.1,173.75,179.01,210.23,216.21,252.99,257.53,224.3,228.45,187326.86249032104,396826.85113908537,168528.9501301371,158449.78148872874,277224.18741738686,265585.23576010315,340531.5921977157,264222.46725534607,196214.74618363948,197498.62694909028,245932.6805569816,149597.3956606734,160428.348705892,165519.6352373376,164003.50093345492,121343.26708647735,125662.6421988606,239728.51505631415
2014-08-01,165.2,167.438,185.75107378663895,188.570032393309,170.964114649877,173.62248886910598,116.647876508693,119.380636232356,173.48349425073897,176.585111533291,126.882361391347,128.195421112406,127.516557637879,131.620269283303,105.381359529276,107.362662402757,140.154997117737,142.03619,153.937955551776,156.147253805072,96.273931780667,98.723032192294,135.319945350349,136.64141077801,222.10788600867,224.431051626535,186.985423069073,188.104961666555,139.316071936507,142.539867383212,174.865264026754,177.876866743586,146.39003387814,147.579132310994,167.836967765151,170.567010894549,201.25172240319,203.312442799647,192.073138317469,194.579034357366,167.933277029123,170.853487084214,160.792878618701,162.28289198599398,206.905632427035,210.219334338723,215.608878441432,218.396828324652,224.626184511862,226.626774437556,233.612355537362,234.984825292038,168.343412464166,171.177920795997,177.30199752612302,180.297217661314,184.870176016468,188.285053999332,194.890089532902,196.191905230074,193.828202283405,196.88187151678295,192.563169788567,196.52459913459,187.495044268543,191.258992635927,126.857385084119,130.924853774435,235.837821557278,237.93958442898105,238.533946931415,240.503338462193,205.41144199633095,209.009587858456,205.97,209.6,205.93,210.27,198.51,202.8,202.92,205.95,193.66,196.47,220.06,222.42,174.59,179.0,210.95,215.31,256.04,259.48,226.22,228.96,188007.755307971,398360.70413322886,169535.43709399624,159518.75882673243,277696.1731497094,266207.76018678414,340924.4837924272,265913.78092948726,196666.22462820023,198842.34228799483,247147.70628721183,150290.19678581078,160648.8862362043,166373.28703938014,164254.63910682598,121749.51211355004,126521.46485087392,240020.48182178676
2014-09-01,165.891,167.229,186.219309101062,188.343181440825,171.482189418946,173.439444822364,117.40848037986,119.034935839398,174.16600573371997,176.399405972661,127.988918950853,128.779727479698,127.739744652129,130.948777644598,105.841758251973,107.321636443903,141.183016581153,142.40273,155.009546529087,156.416882853354,96.28885507561,98.356955632749,135.983828684766,137.067807978559,222.780050929087,224.468392216906,188.535745897731,189.342426073534,139.563215776169,142.399161061645,174.844917417266,177.43067394522998,146.589770660042,147.419278892125,168.661787580935,170.761711416247,201.628833104807,203.177384098325,193.515390665768,194.65796250943905,168.765112712173,170.30862129291,161.589149321446,162.5373601982,206.98023922842,209.144505224181,216.164725405551,218.056070391588,225.408432698094,226.775237498492,235.19442309768,236.54760052619704,168.43779940841998,170.812750855375,177.18124132767102,180.02570957051603,184.832611357522,188.119405278276,196.267307252453,196.27578364483296,194.752781738042,196.130811789632,195.21991106993,197.7770486709,188.827304115509,190.785141340556,127.204995326713,130.676818757605,236.389979611184,237.771914722466,239.648096814334,242.207988585845,208.342701750703,210.71353143535,206.22,208.7,205.97,208.42,197.49,200.1,203.75,206.0,193.2,195.57,221.09,222.8,174.71,177.84,211.45,214.29,256.88,258.8,226.12,227.68,188645.86137914364,400893.0326078697,170581.59296425356,160461.2543670203,278329.51584135334,267061.5802685918,341546.38201910054,267971.6397369016,197170.4199387841,199864.61374727412,248557.33667980696,150915.38311386012,160815.2524019063,166998.10512164418,164278.37933744196,121958.02717289496,127121.6090391653,240398.6556247233
2014-10-01,166.628,166.898,187.173490092393,188.067163766056,172.409145386854,173.224291125085,118.47913973642,118.804764905411,175.024165481495,175.60089960886398,128.379391259748,128.633257514708,128.049657895198,129.604420752299,106.109817777731,106.615454830412,142.336195405556,142.61977,156.756366392996,157.162428145342,96.803990880702,98.242464455176,136.496011928075,137.134456501905,224.504847573562,225.107592559169,189.95787823872504,190.090533428364,140.16900921126998,141.882270253297,174.805870565251,176.406031117662,146.869533528256,147.558224774691,169.346328305011,170.31991483463003,202.548427155766,203.012820592639,196.15513344036,196.334974162022,170.169930323176,170.223988526122,163.264664850583,163.70419881028798,207.801726249893,208.331731974103,218.04400103361095,218.76318439771904,226.670066222081,226.881364591163,237.009635694412,238.058486757283,168.485928790577,170.04258825576,177.383722004081,178.961503620485,184.63642447764,186.59747346530895,198.10079281111695,198.33901678167095,198.08261221934,198.29390565137,198.928034305106,199.466763195208,190.95921587580105,190.96873654244095,127.139129933294,129.257254043848,238.181065166596,238.512298168572,238.733555905502,240.379130629572,211.569993405978,211.783106150492,207.32,208.62,205.68,206.8,198.25,200.12,205.02,206.52,194.24,195.31,221.73,221.88,175.94,177.32,212.51,214.26,258.37,259.09,227.82,228.43,189066.63806380064,404105.3696358323,171459.5497139977,161129.48010039722,278820.689398066,267933.0366764183,341860.38371414243,270198.4669689325,197461.75082508693,200526.71052720796,249872.82592473863,151391.00226296668,160812.1855904517,167371.8344318464,163934.40952957177,121861.65843487794,127285.91674750454,240639.0663800373
2014-11-01,167.322,166.646,187.900738971992,187.501604830723,173.175868057103,172.790848737494,119.729574363584,118.949561217023,175.97751559857102,175.27280601162602,128.930258771537,128.263013723944,128.33123293181498,127.885655687277,106.387712006497,106.354606714449,143.383357857721,142.78123,157.876592667899,157.323943166272,97.020636339053,97.297014165566,137.540330883948,137.552555393519,226.335277618647,225.772220923476,191.323926549751,191.259922334576,140.251889506884,140.915478355259,174.63846871546102,174.78123311132703,147.466388368596,147.755195774594,170.961278420217,170.468691803117,204.568740742368,203.922189415412,197.741606225407,196.670786771744,170.98351835966002,169.663632866726,165.142470993212,165.018125077845,208.056784798093,207.145976979052,219.900251063879,219.052879722528,227.112739777659,226.356803545881,239.832113819182,240.691524418327,168.26616316415002,168.23173178174298,177.934493099556,178.31314108979,183.80023922596905,184.829290207913,199.94738083056495,198.830015716472,199.599252420558,198.37409459258495,197.90561681505,196.87416033041305,193.896016088323,192.301379182766,128.025702238408,128.248712315406,239.26864553240895,238.553402536437,240.143245382431,240.286249430663,215.204086397641,213.43361260778,208.38,208.87,206.05,206.86,199.18,200.01,207.06,207.67,196.03,196.25,223.3,223.12,175.36,176.0,213.55,214.41,259.62,259.29,229.2,228.82,189615.96930211165,407705.38186231954,172556.71782448428,161973.98602114402,279495.3380070001,269203.3242914647,342669.554395583,272698.5089421623,197907.8827699218,201675.26533924404,251319.4358984668,151954.8281355874,160959.17327573212,167725.60784469845,163719.1391229158,121823.70853535464,127502.28801909108,240880.6649108652
2014-12-01,168.03599999999997,166.447,188.996605396143,187.574580385737,174.20753093135102,172.825789226901,120.560647668326,119.105242197948,176.64210773611697,174.96743861936,129.577531067626,128.404994890825,128.42688505659902,126.789913278432,106.540669160793,105.754135008669,144.223108240561,142.8462,159.812868788634,158.180973566985,97.521323967405,96.911846851265,137.850049233108,137.308119240836,228.006517818158,226.568798054165,192.92668685163895,192.371023079189,141.124014232616,140.36846078176902,175.55954087183997,174.709308012961,148.22377788158198,147.900577590494,172.325021324479,170.68711637929,205.476428568065,203.376297346749,199.96156454576695,197.482008110968,172.641150948484,169.749650040474,165.575359552213,165.064810937789,208.547441059364,206.739353859287,221.01343804147203,219.293393391554,229.701570194419,228.042357214563,241.843920636496,241.30500181779095,168.92156374035298,167.896363077365,179.052795993478,178.536683759438,185.383537353331,185.22270712001,201.131212525345,198.994206369939,201.669394740219,199.229744902794,198.632578993738,196.71398619439495,196.375720814324,193.78250130214695,129.301549636728,127.32697293391,241.074607287549,238.682967697872,241.58840720534695,240.447722337126,216.765055409762,212.893801586266,209.6,208.79,205.95,205.21,200.34,200.11,208.02,207.84,194.97,194.5,224.62,223.78,177.08,175.62,214.1,213.29,263.08,261.04,231.11,229.31,190287.80684541943,411029.3780061254,173857.72455051434,162962.0276388818,280071.082594384,270908.7638028241,343843.1431551037,275406.2756690566,198354.98072251247,202558.06150671808,253088.18056756363,152559.23176469942,161257.46987313955,168109.03681288715,163699.69692964156,121964.82766800249,127804.91637659071,241144.80557705247
2015-01-01,168.612,166.234,189.893985864506,187.37798618674705,175.047226459449,172.640816658885,120.895698708351,118.792864089511,178.247009929377,175.751266412672,130.564540409518,129.062290080716,129.415991591483,126.577650531873,106.92548464336,105.604911297917,145.570196185959,143.4478,161.017191888013,158.50084322005802,98.235040284914,96.697100312777,138.394131410422,137.53885105174498,228.254672392592,225.91859565835,194.458286128472,193.668291298468,142.037606978606,139.839511824062,176.12349268804297,174.771656736995,148.872290883176,147.846112579958,173.89466612616502,170.73097440536998,207.344481458942,204.657111445033,200.417005991646,195.727641349902,173.423701762661,168.83321135714502,165.896773741,164.683955307422,208.70592580413896,205.250521018735,221.06663289318297,217.971322502494,230.82127310392,228.69220313259103,242.240661545072,240.88536502698105,169.383137454207,167.979849432353,179.21723383826,178.124713869842,186.87864271804,185.836397196721,201.378076668806,196.004363451241,202.717829689033,197.94191503094,198.922162594522,195.615255155937,197.305419566275,193.607872020754,131.92840710758,128.012199984553,243.06376978185295,240.141231065118,244.11308284487004,243.079422894236,218.573765046875,212.067166106893,210.0,207.96,206.02,204.16,199.55,198.66,207.77,206.04,198.01,196.57,225.6,223.94,176.49,173.28,214.05,211.42,264.58,262.51,232.89,229.84,191114.99200729796,413984.6643779755,175278.1514789553,164198.46158323134,280502.3533184813,273119.31149725034,345725.44077478925,278477.49192776746,199013.14083825456,203629.79737483404,255104.0703269788,153158.51536649323,161769.13567871522,168349.80197704476,163782.3556141136,122316.8462456289,128345.14147017094,241517.46842507445
2015-02-01,169.109,166.614,191.209770999166,188.28325065316895,176.292090170327,173.43050882727297,121.560614204274,118.884399672732,178.805929991828,175.374621377539,131.948829724337,130.276273462861,130.291296660506,126.422471295506,106.778353166443,104.355666156768,146.846307507637,144.42915,163.659451282205,160.735678632106,99.111203100384,97.093088981777,138.847520889339,137.276440082513,230.349211522654,227.566304930095,196.359688075784,194.805712852967,143.379112554185,139.91509855661502,176.855364561445,174.801525672603,149.624477926495,148.266769251316,175.09260385982202,171.896020229801,208.22140049322,205.933061263868,205.2637521901,200.183402307882,174.75420105470403,170.28123326988998,166.85172420226002,165.004773065581,209.416532516697,205.690519456728,222.675628331992,219.32846312979697,233.52385356299095,230.977109119072,244.453545938406,242.183060453741,170.349437188828,168.584238390379,178.515806639413,176.502056161269,188.61491011286896,185.829439585762,207.136114413833,202.191151298845,205.056050638174,199.972444546393,204.140823371075,200.162476638354,198.493894714087,193.78606849190496,132.935178102889,128.33912906753702,244.600694957133,242.164315434336,245.121401405463,244.587886569199,220.58791866142,215.23117270721,211.49,209.82,209.28,206.95,200.11,197.86,210.8,209.99,196.91,195.45,227.02,225.74,178.18,175.53,214.15,211.76,266.92,265.84,233.7,231.71,191938.34655045776,416482.4470739946,176523.0392565799,165479.83131837964,280756.5929719478,275555.9679044367,347782.3054515016,281904.6183944203,199717.55228220043,204562.25403925133,257375.88929879863,153743.53221230986,162339.62695238448,168370.99274402752,163836.39911986154,122697.5939511418,128937.91923590116,241885.78726308592
2015-03-01,169.78099999999998,168.074,191.804302275636,189.706321776914,176.966234307591,174.97879698864898,122.08437428522,119.987843323014,178.69673302552897,176.151041018321,132.170806466157,131.231480047307,130.840097116131,127.577808967482,107.159283122835,105.09147658631,148.480333038718,147.16687,164.486694122513,162.975925012837,100.360542760699,97.89991567257,139.941128308955,138.74559987222798,231.599116818612,229.656979640678,197.747022270433,196.653211807778,144.633557179384,141.121397307115,176.695754898931,174.355936877511,150.34377485848998,149.231280783398,176.18304952248002,173.880332801102,209.578750979766,208.512309176446,208.23762098564305,206.277630750942,176.031280960264,174.124308268191,168.20910002436,167.144810191839,209.680756512674,206.85132425817,223.794197796893,221.907516313963,233.44911672676895,232.280607201068,246.585578007546,244.62836264808,170.907890400552,168.764566577507,177.384088239566,174.948380455857,188.473003914828,184.310521138094,211.108519373954,210.105883342197,208.707096518481,206.648466081335,206.77055149390705,203.509785403837,199.385237077086,196.299748207851,134.036889871279,129.856905569147,245.385098433673,244.313644772782,245.94244321791905,244.402396576891,226.23547220529,224.778621257851,212.11,212.52,209.39,209.16,201.32,200.35,211.51,212.56,198.98,199.85,226.7,228.15,178.28,177.82,215.06,215.11,266.42,266.4,235.05,235.36,192774.87866526563,418526.8482609641,177622.21044686742,166732.5448795829,281014.74689850706,277838.4611575349,349646.1957840254,285236.34873019514,200690.6199653688,205778.0224289885,259435.4946557101,154400.27259620963,162893.4339439694,168616.13020912957,164035.1991104789,123138.62482895324,129756.89161486544,242255.9212810735
