date,cs_main_national,cs_main_composite_10,cs_main_composite_20,cs_main_atlanta,cs_main_boston,cs_main_charlotte,cs_main_chicago,cs_main_cleveland,cs_main_dallas,cs_main_denver,cs_main_detroit,cs_main_las_vegas,cs_main_los_angeles,cs_main_miami,cs_main_minneapolis,cs_main_new_york,cs_main_phoenix,cs_main_portland,cs_main_san_diego,cs_main_san_francisco,cs_main_seattle,cs_main_tampa,cs_main_washington
2006-07-31,183.067,224.560015361934,204.936427119697,133.143371639315,175.601656601763,126.33225073204201,166.556536978042,121.863350678641,123.556303673575,138.338276706178,122.626998522118,233.06034812089,271.49398667693,278.4688526957,169.281093979184,215.049589217772,226.094250763514,177.743636531646,246.01290427360297,214.984219530141,178.278342807301,236.936344683543,247.060545092551
2006-08-31,182.59400000000002,223.26029048596,204.111539159991,133.077872907739,174.917550894822,127.04279639406,166.019692512022,121.222007904316,123.720351243981,137.8094412172,121.59048476712299,232.399354610572,270.587749538448,276.037514111525,168.374204052004,213.095708918578,224.50581694145,178.88523762472698,244.12446082418597,214.310050540741,179.768653527819,235.467164892869,244.41492044850798
2006-09-30,182.797,222.836295746262,203.58555620802102,133.042581199746,173.84776680215802,127.797124681915,166.452279691652,120.501268574621,123.654718599339,137.633801324216,120.626364937516,231.870891612191,270.434928119802,276.306673845724,167.389961048048,213.02670100720403,222.943895942296,179.506242356039,243.37516526173303,213.558544944884,181.019675921473,234.137785449065,241.73519965154998
2006-10-31,183.19799999999998,222.777925722962,203.549506916203,133.703778263527,173.731474478023,128.064980647162,166.481666526856,120.159896950229,123.702049630015,137.36783927687202,120.34639300535,231.300621555771,270.99835981678103,277.508639741004,167.469364335723,213.027331215302,221.68569898819197,179.87546265342098,242.088480635462,213.36326569108996,182.099988793875,232.366425345892,241.77931729652698
2006-11-30,183.608,222.881300586503,203.652976787238,134.07785932281098,171.911225094143,129.114522368625,166.513168788198,119.95027963221399,123.82275043760201,137.314050661321,119.84205074956002,231.42331964575803,271.902437022951,278.770311396619,167.41453967705098,213.158912509411,221.043081086899,180.37836169271802,241.43676003433998,213.26894137279098,183.416633869769,231.31474070689302,241.540146043321
2006-12-31,184.138,222.562580625912,203.47533494173598,134.647192302888,171.287882889875,129.828024840681,166.95876968857098,119.745496700945,124.505885292831,137.649000729495,118.65442674558201,231.768880875994,270.322210751356,279.690040260609,167.661456298599,213.252400655929,220.706654858606,180.45547861737302,239.335236689217,213.15973393512903,184.736179721799,230.10746673078603,241.44342574620097
2007-01-31,184.517,222.74316843857002,203.742872964592,134.984000740781,170.577563214323,130.778610206021,168.265474314015,120.08826174281299,124.504928531095,137.59698083492202,118.16392026923201,231.940171579935,270.80483179835,278.943295002796,168.73174692916598,212.90914411693402,221.423583900974,181.906277476794,240.153249134665,214.62355801236802,186.384302994048,229.758976618778,241.41112527852502
2007-02-28,184.59799999999998,222.969696265414,204.070685633903,135.605886162583,171.282275366175,131.307192434853,169.482632749373,120.32631052764,125.21986038096,137.407376084333,117.881753673962,231.799957466694,270.136731306075,279.79003172339503,169.59713246254998,213.310910398814,220.868642182649,183.062729231065,238.90386696205502,214.882901216432,188.018218704779,230.44513491177798,241.80024792434298
2007-03-31,184.149,222.875543395164,203.94837750126499,135.862747061555,171.851346547458,132.069179170173,171.278104451152,120.443741960007,125.440843820369,136.981360862663,118.59094108873998,231.233466268461,268.747302253081,278.604408917211,169.983595850007,214.24885640915699,220.150916655326,185.07485673044,236.625500313116,215.319336969174,189.54577998948602,229.576890568549,241.451490269188
2007-04-30,183.01,221.396750265275,202.8810724758,136.12295970641,171.648801512912,132.871226130391,168.76777060829,119.242015732204,125.664443513662,136.557724000453,116.675086689081,228.68846626146302,266.429020803889,276.11439112017,169.88681728406002,213.628638794736,218.161478473181,185.441018801627,234.647142975892,213.531102302791,189.95812218768398,226.67651657986,238.580151272583
2007-05-31,181.601,219.280195208203,201.033758565169,135.406178266413,170.934029433089,133.216805769786,167.37058602014798,118.465648356369,125.24186972978,136.783808331208,113.974717370476,226.01283434916598,264.24444968236196,270.965210551621,167.45754061553,211.874941896621,215.575153083929,185.378074257557,232.37615744293998,210.77459370332699,190.523878093583,223.084752403167,235.83945563531103
2007-06-30,180.25400000000002,216.806876559016,198.84719565080002,134.89199765810199,169.706866941116,133.649695631656,165.974123876001,117.14339799852101,124.933968074302,136.823060679825,111.474699322369,222.135420562637,261.322938251048,266.106403144071,164.821305122922,209.706813479385,212.654104452779,184.627753339507,229.909125400937,207.96605322342302,190.38125918339298,219.44158703492099,232.44607116960603
2007-07-31,179.11,214.450163613026,196.844509846358,134.091711836912,169.228932016584,133.678604263089,164.64990080080202,116.75008532441299,124.14158125510599,136.956925341265,111.070774213349,219.112008875713,258.488965169889,260.11872622667596,162.852253916068,207.774244772514,209.40880615506302,184.206070123271,226.670018686766,205.56680690944802,190.198667505247,215.46607788786,229.310054894395
2007-08-31,178.11599999999999,211.938558890412,194.89276020574698,133.56278067343,167.986614649132,133.864783732768,162.940071110963,115.786571642731,123.997184940237,136.834620306203,109.742731365765,214.882821033848,254.84879670097,253.96534998602502,161.25018355831,205.371542142694,206.331382173486,183.46895471948602,223.586693868292,204.516525966233,189.577263333512,211.12833409756698,226.41823574847402
2007-09-30,177.558,210.10576312036702,193.12494863943598,133.04573254769699,168.040514923639,133.680752835605,161.40049922491002,115.45925850787201,123.73015145600901,136.21576123942899,108.511889577054,211.05333600136,251.299542860628,248.347231117125,159.817748450142,204.866569792122,203.068913240833,183.254312681744,219.802790230159,203.115599616437,189.146508888136,207.49250608028402,225.912519156838
2007-10-31,176.62400000000002,207.662073744288,190.979738468603,132.67045024149,167.412348027711,133.49529430415,160.303108225177,114.61914268065,123.50179883650699,134.74984587464,106.555059850439,206.318572390261,247.006875400821,243.02605351517002,158.51473211351401,203.958229501081,198.027086983623,183.16926793735502,215.38129735630002,199.647764760038,187.87539294006902,204.737105442635,225.43617195448897
2007-11-30,175.148,204.161188263715,187.905147930533,131.362829599844,166.957875138362,132.908419967245,159.62689994245,112.89757686428699,122.41176762292801,133.016711197079,104.166005016954,200.74037307513,239.233932568262,236.415495521692,156.520570996,203.29506212919497,192.42799988445202,182.584556783458,209.10840274334097,194.696148817347,186.461029436207,202.051616880238,223.017850758982
2007-12-31,174.34099999999998,200.80120437757,185.099935797155,130.442437935123,165.528701724091,133.00762134922599,159.351212433757,112.300150884206,121.788527725157,131.607560914797,102.454253217099,195.973068616611,233.11458484289398,230.584787098108,154.50144573223102,201.71848066678,186.894728172922,182.63886513966702,203.471829955283,189.994336955015,185.73318951314099,199.53192979322498,219.237349174049
2008-01-31,173.132,197.4670058097,182.140023478614,129.699136789883,164.75359395128598,133.241531506488,157.528502089542,110.087743697453,120.579924740458,130.937372502518,100.378479968342,186.86773413533797,226.111864479024,225.022115703131,152.050225412721,200.803387439003,181.120002256765,181.085294216525,199.93734358833998,186.634360492971,184.466288734497,195.86079332904097,215.65658735079498
2008-02-29,171.54,193.147498235705,178.550482958748,128.705606390459,163.531805443977,133.482979604546,155.969163444074,109.64849143841299,120.37520169917299,130.2580391345,98.64476976829701,178.60637696059501,217.771741555932,219.16196251777802,149.082670784784,199.440698285844,175.055327053582,179.638713367686,193.187193013031,178.85210276560198,183.54335659980202,190.786226635232,211.67349207629
2008-03-31,170.051,189.303600556619,175.11433126811298,127.495808031585,162.22251655474702,133.222516312855,155.244411411681,109.440026786476,121.463939111734,130.35156169693198,97.9239554401,171.194115352302,210.580978370425,210.775986708556,146.962537380176,198.82682749947202,169.708859699492,178.001901473761,188.04322937357398,172.566449381242,181.73117339330798,185.19491012039398,207.68132651513
2008-04-30,168.333,185.91963914988702,172.442802055986,125.60181535289499,160.953303090084,132.772255308251,153.931421671046,111.272158208046,121.476175370523,130.190445639978,96.268068988701,167.256569235205,205.10016738315102,202.90958513333803,144.631476548903,197.175351615201,163.920694122154,177.005066977913,182.184221747003,166.73674635054599,180.76049215536,180.890810917465,203.73365451233101
2008-05-31,166.65400000000002,182.550344605895,169.560567832853,124.627261137434,160.576910521473,132.890171240804,152.008429201058,108.971034032636,121.30057778189199,130.123144099523,94.58748456972602,162.134004014476,199.432873953936,194.51049933758202,143.410960538942,195.838863855242,158.540229145007,175.62682591130502,178.504387594937,162.559082812862,178.421273203497,178.06762834267,199.865691527646
2008-06-30,165.014,179.98608352239103,167.177717996446,123.079087528893,160.54696961832,131.92880816367799,149.959832446853,108.29604446864501,120.737953172988,130.184768216831,93.36345775774299,159.190519015817,195.133733899846,190.769070468983,141.86652231468702,194.83849625902198,153.231208421773,173.859658096886,174.350482897699,158.501252825284,176.609778586754,174.935005491465,196.17548646341498
2008-07-31,163.564,176.760997959181,164.399626170468,121.93949244595699,159.673789481696,131.168128406146,147.545835456579,107.21784246666701,120.811802216378,130.233320636279,92.30116872544599,154.27104763232,190.676410536388,186.216701667119,140.906872300267,192.564008353955,147.99901749890898,171.735748693056,169.860874943359,154.10494767034402,174.21677640432597,173.143187084478,192.713171224633
2008-08-31,161.986,174.008993412911,162.115842648354,121.095677536569,159.491787724053,129.97057000923002,145.93881490957702,107.717336820723,120.542164260723,129.611744236796,90.41559466149799,149.692805131327,186.64979385975101,182.01380534373797,138.406390865092,191.070003663807,142.987262701172,169.262153559362,165.738438694008,148.158921895151,172.53272916876,172.31898699942602,190.438552392537
2008-09-30,160.30700000000002,170.769749180535,159.11470371036998,120.12064131903401,158.220528537788,128.909308432459,144.213875663734,107.99617659983299,120.333522923512,128.750483222209,87.784202772622,145.34073744602898,181.845788841913,177.42890663051998,136.41715975444902,189.656356441068,138.266285229826,167.332766245049,161.89186248768,142.834080979847,170.300487339174,168.71032232609198,186.837847844396
2008-10-31,158.327,167.802829327628,156.29677169041202,118.68304348306499,157.436062351636,127.53209586078998,142.34740599915898,107.553786594051,119.68182321654699,127.693463501047,84.558530505338,141.122308490217,178.067543822142,172.43136918082,132.581068554575,187.80840052067,133.395689320124,164.59946889648998,157.938691154154,137.586445539405,168.524093730246,164.02010471757902,182.872342189694
2008-11-30,156.142,165.060530366012,153.659330349385,116.699107596623,154.84266474452,125.87653565552799,139.52660336347,107.096653906536,118.36250762872,127.327545877185,82.516480546568,137.126152459009,174.951112044501,168.488836009738,130.615402852433,185.505968828513,129.17276697934798,161.710251296914,155.152197063802,134.68261766788999,165.552167893703,159.872515170284,179.55998006152302
2008-12-31,153.619,162.26548597932,150.727765009094,113.978691422661,153.998323843134,123.51795251360599,136.71136706875,105.57625237472601,116.577003542222,126.487100342968,80.24520650364,131.22252064235002,171.444518580504,164.268664168087,125.2870886119,183.31459338021,123.432436969753,158.643102505122,152.90860512461,130.633462554614,161.068406277472,155.749615987562,176.36311010967302
2009-01-31,151.507,159.263609098226,147.715672836956,111.452888561623,152.676729079589,122.564255704626,132.182814820728,104.67075434048799,114.772755551236,124.45566518567499,77.690509465578,126.055225060173,167.831349048988,158.79754251177602,121.44717413395,181.57008947744598,117.87536711736601,155.94327616452802,150.17770935707898,126.656895086464,157.161947978906,150.525142883373,174.183927364674
2009-02-28,150.014,157.089003465166,145.61286454194598,109.40083581942301,151.910079465592,121.244397611542,129.403057501953,100.595565967625,114.89595858766,123.127420762943,75.444876304995,121.968604902507,165.54565473871,154.758912319209,119.43282131918001,179.337702649916,113.507834881749,154.03153073490802,149.150438691912,123.97384708948,155.795013674528,147.491467633486,171.428740084667
2009-03-31,148.66,154.396526679848,142.719876755074,108.06966110338499,149.671897658457,120.941892382949,127.336229433841,99.896397735329,114.790207234781,123.314898081395,73.13809323556599,117.809228973815,163.74006915103,150.428669325513,113.753457093481,176.188297773419,108.707895219582,150.999418185017,146.577216775792,121.08807194987499,152.262461014119,144.104134586755,169.88430689798
2009-04-30,147.94899999999998,152.867446431599,141.559803567841,107.308419834584,148.790683618405,119.566367206545,125.863014294645,99.66114457779301,115.33188903585899,123.73835479471201,72.20205071688599,113.464057462755,161.545266231737,147.913367644689,113.20810836307301,173.396535148424,106.132643352216,148.861957508372,145.713767695923,120.16993355026301,150.46439103319,142.434072836379,169.574268794191
2009-05-31,147.695,152.088153930605,140.84183680225598,106.132663844061,149.164088292845,119.49045790618601,125.799275006784,102.133876259548,116.115554705837,124.02332297932399,71.668780003561,110.229484184293,159.836829121324,145.672888817665,112.617654331171,172.86179851472198,104.267823409277,146.966824290989,145.389984958125,119.866466178647,148.558467811455,140.98315858573798,170.030173316781
2009-06-30,148.089,152.72709708052798,141.290825485421,105.85396414451901,150.841247525722,119.07511200251001,124.519764268857,104.753879875904,117.815667927677,125.27407263203001,69.90490996742899,107.56924672575899,160.31149417853902,145.94541248361,113.774897854581,172.248852813248,104.65514687156201,147.333639821313,146.467976017166,123.341770306435,147.850367913274,140.391270278774,171.767203447697
2009-07-31,148.408,153.893360707694,142.24983176723998,107.097108874651,151.368920866694,119.28203038675699,125.923806173209,105.52798326890301,118.682116428987,126.288531875161,69.309658381417,105.891016141257,162.211780072716,146.34457037782,116.737600335684,172.29366859609797,105.79052368068001,147.65161120948,148.88508364183997,126.157017027196,147.120281382615,140.861848870411,173.600349036041
2009-08-31,148.276,155.247368614718,143.476658275125,107.91933355831301,152.392100264548,118.706388404445,126.639752706462,104.381077750311,118.92287592640301,127.028330799571,69.667699579581,104.95558533010401,164.25945777396402,147.323396932832,119.170191569813,172.315335522531,107.051422038417,147.88036219131502,151.03079105723998,129.235422501757,146.968549893515,141.410584479737,175.73967630117698
2009-09-30,148.023,156.074033569347,144.072326742719,108.743350093181,152.802841578888,118.43381073261001,128.16614674324302,103.92194563369,118.894438133571,127.282878593868,70.600791938574,103.817803674872,165.52969644466998,148.344995980466,121.082673927036,172.42557184927898,108.122135429496,147.576127849068,152.718485955559,131.557511119531,146.631376129147,140.304085938457,177.40217252769298
2009-10-31,147.849,156.880172514629,144.796073855975,109.16648145416401,153.145116936829,118.59286235549601,127.569072032581,103.892832743256,119.094499602577,127.59237661308998,71.40490035692899,103.567570915616,166.889243385777,148.330458192132,121.61266779951599,172.38332814924198,109.381623951731,148.149337205229,154.224737984067,134.028351929466,147.588017043041,139.057587727174,178.097011272883
2009-11-30,148.135,157.584712661331,145.474204992336,109.793488286819,154.07994841854202,118.971964896371,127.76510747273198,104.529346903571,120.21162726567101,127.994344101313,71.607764299733,103.55890922979499,168.918976142724,148.21791168529498,122.185721352952,171.769294866588,110.888564783386,149.646524886577,155.783884846568,136.120202407016,147.96195823405,139.02823750532698,178.584236173914
2009-12-31,147.931,158.497640820003,146.24759860505898,109.83798380563499,154.83530467805,118.965290160167,127.12174976948201,104.374246162132,120.141658544995,128.070537328251,72.077916503271,104.224005536795,171.58651411539,148.141032936681,122.793709114372,171.967589111229,112.118892803363,150.213860066759,157.04390276736,137.02950919339,148.573268360877,138.883043111756,179.792043093284
2010-01-31,147.39600000000002,159.454406793303,146.932072426045,109.26980282692101,154.978305319587,118.800255499258,126.838661004681,105.231366320642,119.61974656985201,127.89514801152399,72.140704310515,104.072174091606,174.44177591088,148.34720860902002,123.852601140989,172.359674903814,112.542071052273,149.580290510208,159.070002935795,138.496072288529,148.047160491859,139.662049476808,179.971298254996
2010-02-28,145.632,159.732879622252,146.909894154997,108.722211428587,154.733621800358,118.20964037875,126.22142368894501,104.608058784736,118.00478404667,127.728981772277,71.562766387981,104.11402897772301,174.466604222038,148.311534711771,123.298060555975,172.440454070144,111.62193457669301,146.847935860224,160.508182926368,139.298597298297,147.46231806309498,138.90779933667298,180.45314086185502
2010-03-31,145.858,159.42749233240602,146.228423934972,107.020489249384,155.61717959491,116.207563022438,125.022244972713,106.706383711803,118.311444716521,128.343990458756,70.158642706816,103.686836534733,173.670419448133,147.995637698853,122.06465015827699,172.262596932694,111.26491338496099,146.907167109122,162.37806703837902,140.931364001551,146.990006625882,139.087213868019,179.882805886487
2010-04-30,146.398,160.020072267723,147.061316096361,107.612308364362,156.040535964261,116.837863085335,124.271863034406,106.42750661342899,119.211988324327,129.03082346388,70.286589221626,103.77242325213301,174.03689515751898,147.23461473277,124.507257966051,171.972888782665,111.64891560299601,148.347419358423,162.70048892862,141.726518641403,146.211317470241,138.988635706863,181.982068277405
2010-05-31,146.386,160.261444708872,147.269607704667,107.826106831033,156.41117727115298,116.034245220045,124.042180357633,105.766849741707,119.40926577851101,128.30064784614402,69.967351207675,102.977974765936,175.15556492592498,147.303940382974,125.765930720383,172.28568417524502,111.6051213942,147.862212145168,163.321252338392,141.388368867554,146.141825037511,138.786631503649,182.984481572193
2010-06-30,145.713,160.164304846733,147.039919907136,107.504719253188,155.725797113066,115.75848308329701,124.019956404692,105.395595926191,119.001043004137,127.38081238697201,70.281822290693,101.9454802292,174.79599917075802,147.223595704781,125.59823512605301,172.55445889529,110.74859560242201,147.453600529345,162.833214532936,140.534405584361,144.863215173,137.695736637048,183.94036499327302
2010-07-31,144.983,159.73818723105,146.405654081271,106.64958315705299,155.267220354717,115.13806256195299,123.14144163861299,104.74040034485701,118.09380667707799,126.18574764570499,70.011272074243,100.70648137741999,174.23005625208302,146.55356694511602,123.651625119896,172.83216046875,109.345158346046,145.73572440776698,162.732265554,139.858426862726,144.365008233015,136.038028151622,183.740060975023
2010-08-31,143.909,158.82457369503402,145.543766802258,105.39215133526,154.50610564917102,114.62502993695699,122.245537497929,103.886365600081,116.83797179901501,125.645453134476,69.356274837944,100.18907058541402,172.97060083677,145.66646130752,122.16522387348499,171.86071205179297,107.543324429625,144.330345890411,161.53908476021002,139.17302244376302,143.221023751402,135.378756996635,182.81261464988498
2010-09-30,143.013,158.08826403128,144.554776404866,103.952269200094,153.387502476455,114.075121821824,120.573408373536,102.028867744613,115.804268994484,125.30660960426201,68.299013816745,100.27032180696699,172.788363037762,144.219804907647,119.59182804462799,171.60343595356701,106.142496672374,142.170340142573,160.417325115957,138.886182761961,142.802077266626,134.349335083438,182.726648204264
2010-10-31,142.52200000000002,157.146577044593,143.626821748806,102.54335721327801,152.999060798899,113.666273691963,119.223652649597,101.22978822743299,115.482598259132,125.398674503939,67.730701622844,99.977067465012,172.59655025500703,143.431735792345,118.533262827982,169.289030022727,104.905646569298,140.49766150508802,158.834121091583,137.239432179133,141.687663836485,133.838999122194,183.03860466558498
2010-11-30,142.16299999999998,156.968026040665,143.282299457066,101.517652304287,153.064512562352,113.84914653739901,118.390893574175,99.91724775028999,115.25308281079501,124.81414461770599,67.383693592303,100.05720211248101,172.68853497339802,143.232914420213,117.301555895637,168.781172982209,104.014939059711,139.419019421827,159.848613576035,136.992199905233,141.143836063114,133.177431817305,183.475126777486
2010-12-31,142.049,156.61867239487302,142.96736023398,101.39999855936199,153.70319300898998,113.58195617060801,118.11343534296101,100.85083102277001,115.980866687717,125.076041363539,67.799278364188,99.400664471435,171.436958201524,142.871829390409,116.84157266313998,168.306200887948,102.93105529036998,138.663013652097,159.85014414664698,136.914710779882,139.939135786231,130.996178405434,184.148200596352
2011-01-31,141.511,156.194890844837,142.59024057966002,102.53343841202499,154.204750902474,112.93646756067,117.78904233486901,101.065815170446,116.28087709514799,124.991833133531,68.065096324598,99.47655101178002,171.511687537321,141.54459659839898,114.838005453076,167.190827959881,102.29196350482401,138.144232403433,159.27282752751,136.536149616341,138.464772812962,130.534589874512,184.313175544896
2011-02-28,140.33700000000002,155.458351307066,142.037650640339,103.805663313806,153.243487828305,112.20977166969999,117.14532995125,101.513901647558,116.44060747468399,124.37806642244499,68.680774929022,99.038111941555,170.949252172998,139.44777178033002,113.091201427123,166.610030230864,102.147484021,136.680153563163,157.604703831719,134.74572856521002,136.746458067622,130.04563037128798,184.126022090611
2011-03-31,139.971,154.025703723018,140.423465596406,103.622553590188,151.378435961225,110.22206950459999,115.675147832738,100.120173154276,115.016076601578,123.276524578211,67.754818291107,98.210137596912,170.690769251791,139.005391235454,110.163408579822,165.504961944519,101.70647253530899,135.618508028787,155.82482406354998,133.694353413295,135.986018848635,129.025272457148,182.034287405083
2011-04-30,140.003,154.22394811237498,140.688491602045,103.563083701213,149.237582824317,110.949559477683,113.667929656978,99.51547698128999,114.151065153636,123.575806973627,66.867400140133,97.30464353023599,170.12797822711,138.859043514316,110.160272932489,167.130031426736,101.545859268355,134.650582085329,155.550295338773,133.50912696408702,136.020456436054,127.97898367728399,180.740101854631
2011-05-31,139.901,153.927785935662,140.42477825514,102.54452638387899,151.17848004120899,111.43788569274099,113.80895164972901,98.929362627834,113.683402808826,123.77840866148998,67.178044652311,96.06089654471,169.202031909098,139.255334518725,110.86180377068399,166.835695862449,100.770535189076,134.294778400829,154.769735156079,133.190896272795,135.600621426802,127.28833034664301,180.580665244495
2011-06-30,139.858,153.730054126844,140.35891537813498,101.948482514267,152.327169016447,112.101338313721,114.37068412863998,98.77108318233,113.96128896591001,124.15235764971202,69.458176147903,95.688561492216,168.558805680905,139.439824312638,111.821103327321,166.285714924455,100.331662470167,133.202517695844,154.010416032792,132.547382615458,135.326048744269,127.403015265056,180.61612982814202
2011-07-31,139.72799999999998,153.676869682838,140.324615268471,101.20720384847,152.161381053735,111.769160372654,114.486268646036,99.20042373582399,114.392691107502,123.560063946669,71.256644602667,95.182424749802,167.960861649528,139.623020946582,112.843614736058,167.044527523148,99.660637857242,133.313085842559,153.120335777633,131.928550281375,134.739797621567,127.349128258484,181.668317423395
2011-08-31,139.305,153.34460959237302,140.05083475600202,98.660087349921,151.786287907043,111.605444506943,114.86210087899201,99.10056971340099,114.77393084438499,123.81602435187,71.295724752946,94.342191323882,166.929974728265,139.008591528239,112.18578727762699,166.693211847218,99.336574918214,133.347356697694,152.730943878641,131.887237480303,134.454490806162,127.437566525658,181.804271289267
2011-09-30,138.661,152.833884183681,139.424315867042,93.88428003813699,151.608120277359,111.630249180429,114.366938036549,99.044281952215,114.913817726385,123.740091181821,71.810793729393,92.974924066703,165.727470521774,138.565413932438,112.164131768482,166.951007753213,99.393692631686,134.087842157548,151.979418687113,131.00814910581698,133.54403117932,125.550147298262,182.93242461353802
2011-10-31,137.942,151.99629691271002,138.660084673496,90.68463572896499,151.608722831905,111.27453320632601,113.659721747062,98.938441098844,114.953276106288,124.38053285107999,71.204060619286,91.571169396722,164.287145143409,137.819685172589,111.942326067087,165.142564106903,99.727846637356,133.938254556858,151.85537845589198,131.167521822889,133.128612332059,125.78871093745701,181.274761491954
2011-11-30,137.14,151.136541866427,137.943213414003,89.696389613531,150.811056753002,110.642566427323,111.741907627572,98.91256704580401,114.485547868528,124.731966143835,71.138784182399,91.045283966781,163.614926600659,137.171223422645,112.25667468382,164.312440122668,100.51121646393,132.997748151303,151.309578955771,129.812551538637,132.49454733895502,125.210905522695,181.147907665975
2011-12-31,136.662,150.376999096491,137.373073313774,88.58906683472999,149.82946845683,110.22226353786999,110.81051978414699,98.499067143698,114.47767791240601,124.682458929994,70.402507786587,90.75050508600599,162.806972800869,137.74038193809798,112.119383355805,162.986629667992,101.909799501886,133.446813861212,151.41524470187,129.882438463592,132.44462153248,125.629386876325,179.795559692861
2012-01-31,136.597,149.985028093483,137.146011185146,87.320759569846,149.916611695884,109.960000640059,110.182927444147,97.321550565587,114.739809927395,125.115829939587,70.921852036257,90.522333870039,162.465304753734,139.089258869833,112.969452433662,162.10593041175198,103.630570650541,132.39100749825099,150.911407352017,128.639928469115,133.23527808357,125.62363280372801,180.07715403553502
2012-02-29,136.52200000000002,149.64405076651101,136.992823441421,85.858319409002,149.59794265171,110.517939885326,109.08955714598,96.963948792083,115.19608414771099,124.83043194786501,71.198507765688,90.689417367853,162.114656272005,140.73714180034798,113.950379929835,161.131458934268,105.401071530224,132.524285432207,151.453883571822,129.223854332197,132.885521376265,126.26665033923,178.563596845589
2012-03-31,137.894,149.28550925207702,136.621544411744,85.151210447284,149.62660994349199,111.288305509298,107.300611406484,97.449725277839,116.510621200247,126.105526077184,70.80002920224901,90.77395088989701,162.30802992933098,142.37071621946,113.80474283068001,160.530173866834,107.68157451463499,131.636832967694,151.371787389629,129.243262179971,133.974064121385,127.05873078495001,180.332124219077
2012-04-30,139.145,150.49156749434,137.873895095873,85.71368835101799,148.97476823431998,112.06348815507201,107.033134790646,98.290077452022,117.10264729827601,126.823002864798,70.19826421276301,91.56584940058599,163.677721596519,142.836800973502,114.16892530013,160.992418089269,109.97169925523998,133.144044251401,152.540343017901,131.117307452612,134.453549668889,128.919998622528,182.79116706082297
2012-05-31,140.14600000000002,152.044496799954,139.450060661944,87.503318832202,150.666858984933,112.400642057176,109.975452422455,99.427099092771,117.921105751065,128.09820173442301,72.535099091634,92.85455892679701,165.539554423784,143.644000323463,115.418403821189,161.72168344843,112.176769913092,134.745591456672,152.813465457726,133.560025518965,136.063229626145,130.37230569441002,185.44467576682098
2012-06-30,141.02200000000002,153.579710732876,141.017855582675,89.60891423956801,152.272896340584,113.039601667668,112.02530145556999,100.00815513381599,118.235066538934,129.19590391489598,74.806669804723,93.80835099588002,167.253136719681,145.308143162168,117.944720185327,162.561664522614,114.172494555154,137.034868926688,153.56342654443702,136.280504462866,137.44523943063,131.673677211668,186.95209865709597
2012-07-31,141.662,154.50361363004498,141.965452390728,91.24850031555,153.647661803707,113.789775546795,113.117704463195,99.96302836738899,118.78652242687001,130.37338923795602,76.095339327757,94.118723324499,168.659059442262,147.04217031982202,120.29278925119301,162.595639607605,116.24631753896001,137.549321126006,154.472055217412,138.280072702572,138.651357737092,132.195062596379,187.705861584947
2012-08-31,142.27200000000002,155.443837745298,142.952897676743,92.805112648818,154.641411626996,114.911340267787,112.974474167427,100.51100818779,119.17451657959299,130.953363639187,77.057858378522,95.115757646647,170.658203825198,148.486317694833,120.78874410255301,162.950733865184,118.11038735234699,138.193351111792,155.801693475132,139.31906385341802,138.976758601032,132.941734140452,188.33714460606004
2012-09-30,142.899,156.33270990301702,143.83034208901302,94.161347445464,154.629088992789,114.76194459703999,112.81807137202,100.535501616182,120.116429571287,132.281034225627,77.76239708697899,96.548064120511,172.709649822606,149.101692455764,122.175129875382,163.352339576685,119.788801080866,139.05605442357,158.463115499904,141.229555063843,140.147237887231,133.161455354587,188.73468643180198
2012-10-31,143.591,157.318315275961,144.808125865653,95.173629427858,154.221090618445,115.01880607409599,112.54918361963999,100.98540908955401,120.368533824469,133.155783376789,79.147289664677,99.42671642428002,174.79206914468998,149.70694712358699,122.610414437225,163.116817446079,121.605167729438,141.03120531292498,161.196562178329,143.282874568571,141.003101352246,133.322479971423,188.93708735456698
2012-11-30,144.575,158.255374329446,145.812759827969,96.542065695455,154.280576502184,115.447399883377,113.09368623754999,100.910687811383,121.18273103863399,134.619348271467,80.15118240384301,100.30926258044902,176.543284400992,151.044134146228,124.55403290950301,162.496113566272,123.637735232003,142.123256266347,163.645763819704,146.628271203862,142.756832544166,133.85188340525,189.28799511386902
2012-12-31,145.49200000000002,159.67410526498998,147.111847880118,97.37029439081999,155.27529940839898,116.262787413646,113.642032469786,101.52380504868401,121.845297177304,135.398362414954,81.326474984119,102.61735748713801,179.57701554493698,152.605237009223,126.055168855456,162.70483265186502,125.48509183405599,142.268815798528,165.622124264943,148.888560688489,143.644089259904,134.68917146053002,190.408155957256
2013-01-31,146.817,160.877047499002,148.330259702913,99.01025625968201,155.99943433548,117.138855338456,114.14292435998699,101.74354967542801,122.64954757667,136.466541831643,82.237699771854,104.467022586847,182.212997670031,154.148591848184,127.286874177652,162.795854624688,127.655853669384,143.48188358064,165.661047823542,151.259598055856,144.987245573555,137.03915838293997,190.889666347127
2013-02-28,147.773,162.26314321304702,149.568142770382,99.86079062483499,157.32677973516002,117.744283248638,114.72862157843099,102.17078694288601,123.17479613456699,136.98922967583,82.449835586514,106.55868122877399,184.88202152401902,155.373424822539,128.159415550956,163.771937721247,129.552616561757,144.865641478467,166.671915364006,153.301057915702,145.17581944028998,138.699069306987,190.642980593513
